uuid,author_single
5d189d17-63fa-439b-8dc4-7e63753c201d,"Katz, J."
5d189d17-63fa-439b-8dc4-7e63753c201d,"Kuypers, J."
5d189d17-63fa-439b-8dc4-7e63753c201d,"Shrestha, L."
5d189d17-63fa-439b-8dc4-7e63753c201d,"LeClerq, S. C."
5d189d17-63fa-439b-8dc4-7e63753c201d,"Steinhoff, M. C."
5d189d17-63fa-439b-8dc4-7e63753c201d,"Chu, H. Y."
c712ada6-beaa-4f63-8b3f-945795b313a6,"Bandler, LG"
aa1f9bec-32ce-46c6-82c2-a7d656d8df32,"Bianchini, JH, M. F."
aa1f9bec-32ce-46c6-82c2-a7d656d8df32,"Cargnel, M."
aa1f9bec-32ce-46c6-82c2-a7d656d8df32,"Van der Stede, Y."
aa1f9bec-32ce-46c6-82c2-a7d656d8df32,"Koenen, F."
aa1f9bec-32ce-46c6-82c2-a7d656d8df32,"de Clercq, K."
aa1f9bec-32ce-46c6-82c2-a7d656d8df32,"Saegerman, C."
cd79c7ea-6439-4b7d-ac8e-e971d8265d22,"Zhang, TW, Qunfu"
cd79c7ea-6439-4b7d-ac8e-e971d8265d22,"Zhang, Zhigang"
6ae56b56-3bb1-4d86-94ce-7b746c2b9863,"EspaÃ±a. Ministerio de Sanidad Instituto de Salud, C, III"
10a7b188-1401-4dc2-929e-1d3cb0e7842c,"Wang, J"
5a364432-dc46-42a7-b778-dabc3de8c6eb,"Krichel, BF, S."
5a364432-dc46-42a7-b778-dabc3de8c6eb,"Hilgenfeld, R."
5a364432-dc46-42a7-b778-dabc3de8c6eb,"Redecke, L."
5a364432-dc46-42a7-b778-dabc3de8c6eb,"Uetrecht, C."
16db8330-5c48-45a1-9d37-d3f7daec4ae3,"Zhu, JK, Jiwoong"
16db8330-5c48-45a1-9d37-d3f7daec4ae3,"Xiao, Xue"
16db8330-5c48-45a1-9d37-d3f7daec4ae3,"Wang, Yunguan"
16db8330-5c48-45a1-9d37-d3f7daec4ae3,"Luo, Danni"
16db8330-5c48-45a1-9d37-d3f7daec4ae3,"Chen, Ran"
16db8330-5c48-45a1-9d37-d3f7daec4ae3,"Xu, Lin"
16db8330-5c48-45a1-9d37-d3f7daec4ae3,"Zhang, He"
16db8330-5c48-45a1-9d37-d3f7daec4ae3,"Xiao, Guanghua"
16db8330-5c48-45a1-9d37-d3f7daec4ae3,"Zhan, Xiaowei"
16db8330-5c48-45a1-9d37-d3f7daec4ae3,"Wang, Tao"
16db8330-5c48-45a1-9d37-d3f7daec4ae3,"Xie, Yang"
2f759058-cfe8-4f51-804c-4cb811e72c24,"Yu, TD, HuiYing"
2f759058-cfe8-4f51-804c-4cb811e72c24,"Xie, PengYu"
2f759058-cfe8-4f51-804c-4cb811e72c24,"Sun, WanShu"
2f759058-cfe8-4f51-804c-4cb811e72c24,"Yin, HaiChang"
2f759058-cfe8-4f51-804c-4cb811e72c24,"Li, Ming"
2f759058-cfe8-4f51-804c-4cb811e72c24,"Yu, ZhiDan"
da441482-d8a9-40db-a793-95cd565c180e,"Han, HY, L."
da441482-d8a9-40db-a793-95cd565c180e,"Liu, R."
da441482-d8a9-40db-a793-95cd565c180e,"Liu, F."
da441482-d8a9-40db-a793-95cd565c180e,"Wu, K. L."
da441482-d8a9-40db-a793-95cd565c180e,"Li, J."
da441482-d8a9-40db-a793-95cd565c180e,"Liu, X. H."
da441482-d8a9-40db-a793-95cd565c180e,"Zhu, C. L."
7b5d689e-a6b2-4d40-b744-a30f69398f14,"de Wit, EF, F."
7b5d689e-a6b2-4d40-b744-a30f69398f14,"Cronin, J."
7b5d689e-a6b2-4d40-b744-a30f69398f14,"Jordan, R."
7b5d689e-a6b2-4d40-b744-a30f69398f14,"Okumura, A."
7b5d689e-a6b2-4d40-b744-a30f69398f14,"Thomas, T."
7b5d689e-a6b2-4d40-b744-a30f69398f14,"Scott, D."
7b5d689e-a6b2-4d40-b744-a30f69398f14,"Cihlar, T."
7b5d689e-a6b2-4d40-b744-a30f69398f14,"Feldmann, H."
7de3ef83-2934-4f88-9ced-4580b42ca3a4,"Tong, Y"
10372dc8-3525-4c70-b6b2-b428b84ed9c0,"Zhou, PH, Z."
10372dc8-3525-4c70-b6b2-b428b84ed9c0,"Xiao, Y."
10372dc8-3525-4c70-b6b2-b428b84ed9c0,"Huang, X."
10372dc8-3525-4c70-b6b2-b428b84ed9c0,"Fan, X. G."
4e847a22-b004-467e-afcc-41b1d64b2313,"Schwartz, JK, C. C."
4e847a22-b004-467e-afcc-41b1d64b2313,"Yen, M. Y."
e8855140-3084-42dd-af84-be5998c95b2d,"Lan, XS, Xun"
e8855140-3084-42dd-af84-be5998c95b2d,"Qin, Chunxia"
e8855140-3084-42dd-af84-be5998c95b2d,"Ruan, Weiwei"
e8855140-3084-42dd-af84-be5998c95b2d,"Hu, Jia"
e8855140-3084-42dd-af84-be5998c95b2d,"Lin, Jing"
e8855140-3084-42dd-af84-be5998c95b2d,"Hu, Fan"
e8855140-3084-42dd-af84-be5998c95b2d,"Wang, Ting"
e8855140-3084-42dd-af84-be5998c95b2d,"Xia, Xiaotian"
e8855140-3084-42dd-af84-be5998c95b2d,"Zhang, Yongxue"
e8855140-3084-42dd-af84-be5998c95b2d,"An, Rui"
e8855140-3084-42dd-af84-be5998c95b2d,"Gao, Zairong"
e8855140-3084-42dd-af84-be5998c95b2d,"Wu, Yanyan"
e8855140-3084-42dd-af84-be5998c95b2d,"Xiong, Lijuan"
e753e729-f47f-4d82-8bac-abfbaac25ad1,"Chen, YW, Qiang"
e753e729-f47f-4d82-8bac-abfbaac25ad1,"Li, Ruobing"
e753e729-f47f-4d82-8bac-abfbaac25ad1,"Gao, Hong"
e753e729-f47f-4d82-8bac-abfbaac25ad1,"Zhu, Hua"
e753e729-f47f-4d82-8bac-abfbaac25ad1,"Deng, Wei"
e753e729-f47f-4d82-8bac-abfbaac25ad1,"Bao, Linlin"
e753e729-f47f-4d82-8bac-abfbaac25ad1,"Tong, Wei"
e753e729-f47f-4d82-8bac-abfbaac25ad1,"Cong, Zhe"
e753e729-f47f-4d82-8bac-abfbaac25ad1,"Jiang, Hong"
e753e729-f47f-4d82-8bac-abfbaac25ad1,"Qin, Chuan"
0f7f8c56-4e0b-4a2a-adfe-a64e43cb5311,"Chen, HF, Rui"
0f7f8c56-4e0b-4a2a-adfe-a64e43cb5311,"Muhammad, Ishfaq"
0f7f8c56-4e0b-4a2a-adfe-a64e43cb5311,"Abbas, Ghulam"
0f7f8c56-4e0b-4a2a-adfe-a64e43cb5311,"Zhang, Yue"
0f7f8c56-4e0b-4a2a-adfe-a64e43cb5311,"Ren, Yudong"
0f7f8c56-4e0b-4a2a-adfe-a64e43cb5311,"Huang, Xiaodan"
0f7f8c56-4e0b-4a2a-adfe-a64e43cb5311,"Zhang, Ruili"
0f7f8c56-4e0b-4a2a-adfe-a64e43cb5311,"Diao, Lei"
0f7f8c56-4e0b-4a2a-adfe-a64e43cb5311,"Wang, Xiurong"
0f7f8c56-4e0b-4a2a-adfe-a64e43cb5311,"Li, Guangxing"
3172853d-5d4e-4866-a94b-06dd54a06d15,"Zhang, CZ, Wei"
3172853d-5d4e-4866-a94b-06dd54a06d15,"Huang, Xiaoqiang"
3172853d-5d4e-4866-a94b-06dd54a06d15,"Bell, Eric W."
3172853d-5d4e-4866-a94b-06dd54a06d15,"Zhou, Xiaogen"
3172853d-5d4e-4866-a94b-06dd54a06d15,"Zhang, Yang"
7b1442b9-1778-434d-a883-6181c867090c,World Health Organization
4a295a42-a3bd-4846-9adf-da98d50a163e,"OrganizaÃ§Ã£o Pan-Americana da, S"
e9dcaacf-3cce-4daf-b427-65a4a3cd4a0a,"OrganizaÃ§Ã£o Pan-Americana da, S"
a431afd1-5827-43c7-9cdc-386e0d3c578c,"Brasil. Ministerio da SaÃºde. Secretaria de AtenÃ§Ã£o Especializada Ã  SaÃºde. Departamento de AtenÃ§Ã£o Hospitalar, DedUC-GdUFNdSÃšdS"
b41beb7d-4817-4d3b-bfb0-85a0b3fcd6ca,"PerÃº. Ministerio de, SDGdIEeS, PÃºblica"
0cea0995-125b-40b8-b2ff-248951cc4c0a,"Moukaddam, NS, Asim"
91822994-d55d-4ada-91c7-a53e508b9a01,"Jiang, XD, L."
91822994-d55d-4ada-91c7-a53e508b9a01,"Zhu, Y."
91822994-d55d-4ada-91c7-a53e508b9a01,"Ji, H."
91822994-d55d-4ada-91c7-a53e508b9a01,"Tao, L."
91822994-d55d-4ada-91c7-a53e508b9a01,"Liu, L."
91822994-d55d-4ada-91c7-a53e508b9a01,"Yang, D."
91822994-d55d-4ada-91c7-a53e508b9a01,"Ji, W."
16bb5215-14be-4541-a5ba-fdfa8e8fbd43,"Nooh, HZA, R. H."
16bb5215-14be-4541-a5ba-fdfa8e8fbd43,"Alenezy, J. M."
16bb5215-14be-4541-a5ba-fdfa8e8fbd43,"Alrowaili, N. H."
16bb5215-14be-4541-a5ba-fdfa8e8fbd43,"Alsharari, A. J."
16bb5215-14be-4541-a5ba-fdfa8e8fbd43,"Alenzi, N. M."
16bb5215-14be-4541-a5ba-fdfa8e8fbd43,"Sabaa, H. E."
5c7d4888-f752-42cc-92c5-76ceb3344a1c,"Benjamin J Cowling, PAAP"
aff4870b-2226-4f76-8bcd-3b23ad51cef9,"Medicine, USNLo"
1284dafd-f562-4435-a48d-6e39c0587c30,"Tian, SH, W."
1284dafd-f562-4435-a48d-6e39c0587c30,"Niu, L."
1284dafd-f562-4435-a48d-6e39c0587c30,"Liu, H."
1284dafd-f562-4435-a48d-6e39c0587c30,"Xu, H."
1284dafd-f562-4435-a48d-6e39c0587c30,"Xiao, S. Y."
7d82dc61-4519-4f5e-b8f5-9e15a43ee32a,"Al-Amri, SSH, A. M."
15859b6f-5b22-4843-be02-587fc8bc8238,"Yeates, JW"
9714bdaa-568d-4d96-967a-f90cc7fbfbec,"FichtelovÃ¡, VK, Kamil"
60ef54e1-c7d2-4b92-a6b3-1bb5f646ec0f,"Algaissi, AA, A. S."
60ef54e1-c7d2-4b92-a6b3-1bb5f646ec0f,"Hashem, A. M."
60ef54e1-c7d2-4b92-a6b3-1bb5f646ec0f,"Tseng, C. K."
43c3f6b2-66d0-4708-9d8d-f4aa29253341,"Shen, CY, Nan"
43c3f6b2-66d0-4708-9d8d-f4aa29253341,"Cai, Shubo"
43c3f6b2-66d0-4708-9d8d-f4aa29253341,"Zhou, Jie"
43c3f6b2-66d0-4708-9d8d-f4aa29253341,"Sheng, Jiexin"
43c3f6b2-66d0-4708-9d8d-f4aa29253341,"Liu, Kang"
43c3f6b2-66d0-4708-9d8d-f4aa29253341,"Zhou, Heping"
43c3f6b2-66d0-4708-9d8d-f4aa29253341,"Guo, Youmin"
43c3f6b2-66d0-4708-9d8d-f4aa29253341,"Niu, Gang"
a497ea8f-f351-4448-abc2-4c5d98466e6a,"Grimm, D"
c630607e-2412-4ccf-8c55-950d7ec10164,"Cohen, J"
c059013d-7159-4aaa-9383-0a4412f1660d,"EspaÃ±a. Ministerio de, S"
7016be39-4b26-4bbb-8b26-24b98c1a6d81,"Shi, HH, X."
7016be39-4b26-4bbb-8b26-24b98c1a6d81,"Jiang, N."
7016be39-4b26-4bbb-8b26-24b98c1a6d81,"Cao, Y."
7016be39-4b26-4bbb-8b26-24b98c1a6d81,"Alwalid, O."
7016be39-4b26-4bbb-8b26-24b98c1a6d81,"Gu, J."
7016be39-4b26-4bbb-8b26-24b98c1a6d81,"Fan, Y."
7016be39-4b26-4bbb-8b26-24b98c1a6d81,"Zheng, C."
6f14c42d-d314-4a67-8c51-46af317aca48,"Hosseiny, MK, S."
6f14c42d-d314-4a67-8c51-46af317aca48,"Gholamrezanezhad, A."
6f14c42d-d314-4a67-8c51-46af317aca48,"Reddy, S."
6f14c42d-d314-4a67-8c51-46af317aca48,"Myers, L."
047489e7-1a1d-4a3b-bbab-40d6e1319c50,"Qian, YA, J."
047489e7-1a1d-4a3b-bbab-40d6e1319c50,"Wu, J."
047489e7-1a1d-4a3b-bbab-40d6e1319c50,"Yu, S."
047489e7-1a1d-4a3b-bbab-40d6e1319c50,"Cui, P."
047489e7-1a1d-4a3b-bbab-40d6e1319c50,"Gao, Y."
047489e7-1a1d-4a3b-bbab-40d6e1319c50,"Jin, J."
047489e7-1a1d-4a3b-bbab-40d6e1319c50,"Weng, X."
047489e7-1a1d-4a3b-bbab-40d6e1319c50,"Zhang, W."
953c47a6-c58e-488e-901d-f07c48fe0fa9,"Konrad, RE, U."
953c47a6-c58e-488e-901d-f07c48fe0fa9,"Dangel, A."
953c47a6-c58e-488e-901d-f07c48fe0fa9,"Treis, B."
953c47a6-c58e-488e-901d-f07c48fe0fa9,"Berger, A."
953c47a6-c58e-488e-901d-f07c48fe0fa9,"Bengs, K."
953c47a6-c58e-488e-901d-f07c48fe0fa9,"Fingerle, V."
953c47a6-c58e-488e-901d-f07c48fe0fa9,"Liebl, B."
953c47a6-c58e-488e-901d-f07c48fe0fa9,"Ackermann, N."
953c47a6-c58e-488e-901d-f07c48fe0fa9,"Sing, A."
b7e3caf1-89f1-43d8-afea-9538c4f898d8,"Ton, ATG, F."
b7e3caf1-89f1-43d8-afea-9538c4f898d8,"Hsing, M."
b7e3caf1-89f1-43d8-afea-9538c4f898d8,"Ban, F."
b7e3caf1-89f1-43d8-afea-9538c4f898d8,"Cherkasov, A."
2c2f1ab2-d2cc-4320-a438-e115588ac585,"Peng, QF, L."
2c2f1ab2-d2cc-4320-a438-e115588ac585,"Ding, Z."
2c2f1ab2-d2cc-4320-a438-e115588ac585,"Wang, D."
2c2f1ab2-d2cc-4320-a438-e115588ac585,"Peng, G."
2c2f1ab2-d2cc-4320-a438-e115588ac585,"Xiao, S."
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Manning, JEB, Jennifer A."
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Lay, Sreyngim"
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Chea, Sophana"
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Sovann, Ly"
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Sengdoeurn, Yi"
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Heng, Seng"
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Vuthy, Chan"
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Kalantar, Katrina"
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Ahyong, Vida"
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Tan, Michelle"
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Sheu, Jonathan"
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Tato, Cristina M."
8cbd97da-b045-447f-ada1-4301b6e9a10d,"DeRisi, Joseph L."
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Baril, Laurence"
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Duong, Veasna"
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Dussart, Philippe"
8cbd97da-b045-447f-ada1-4301b6e9a10d,"Karlsson, Erik A."
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Nhu Thao, TTL, Fabien"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Ebert, Nadine"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Vâ€™kovski, Philip"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Stalder, Hanspeter"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Portmann, Jasmine"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Kelly, Jenna"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Steiner, Silvio"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Holwerda, Melle"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Kratzel, Annika"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Gultom, Mitra"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Laloli, Laura"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"HÃ¼sser, Linda"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Wider, Manon"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Pfaender, Stephanie"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Hirt, Dagny"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"CippÃ , Valentina"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Crespo-Pomar, Silvia"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"SchrÃ¶der, Simon"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Muth, Doreen"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Niemeyer, Daniela"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"MÃ¼ller, Marcel A."
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Drosten, Christian"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Dijkman, Ronald"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Jores, Joerg"
4903e3f0-e792-490e-84a1-243b0c1b0cf4,"Thiel, Volker"
e3fda8b9-7101-420e-9f08-c5a5a9fc1a25,"Kinross, PS, C."
e3fda8b9-7101-420e-9f08-c5a5a9fc1a25,"Gomes Dias, J."
e3fda8b9-7101-420e-9f08-c5a5a9fc1a25,"Alexakis, L."
e3fda8b9-7101-420e-9f08-c5a5a9fc1a25,"Wijermans, A."
e3fda8b9-7101-420e-9f08-c5a5a9fc1a25,"Colzani, E."
e3fda8b9-7101-420e-9f08-c5a5a9fc1a25,"Monnet, D. L."
e3fda8b9-7101-420e-9f08-c5a5a9fc1a25,"European Centre For Disease, Prevention"
e3fda8b9-7101-420e-9f08-c5a5a9fc1a25,"Control Ecdc Public Health Emergency, Team"
c160fa45-8eb4-4454-8551-6dc4a2318ed2,"Jung, SMA, A. R."
c160fa45-8eb4-4454-8551-6dc4a2318ed2,"Hayashi, K."
c160fa45-8eb4-4454-8551-6dc4a2318ed2,"Linton, N. M."
c160fa45-8eb4-4454-8551-6dc4a2318ed2,"Yang, Y."
c160fa45-8eb4-4454-8551-6dc4a2318ed2,"Yuan, B."
c160fa45-8eb4-4454-8551-6dc4a2318ed2,"Kobayashi, T."
c160fa45-8eb4-4454-8551-6dc4a2318ed2,"Kinoshita, R."
c160fa45-8eb4-4454-8551-6dc4a2318ed2,"Nishiura, H."
5818ca3e-f6b9-4d90-8f95-672af4b9417d,"Roosa, KL, Y."
5818ca3e-f6b9-4d90-8f95-672af4b9417d,"Luo, R."
5818ca3e-f6b9-4d90-8f95-672af4b9417d,"Kirpich, A."
5818ca3e-f6b9-4d90-8f95-672af4b9417d,"Rothenberg, R."
5818ca3e-f6b9-4d90-8f95-672af4b9417d,"Hyman, J. M."
5818ca3e-f6b9-4d90-8f95-672af4b9417d,"Yan, P."
5818ca3e-f6b9-4d90-8f95-672af4b9417d,"Chowell, G."
e54970e5-9067-49ba-ab46-3771810fc73e,"Wu, PH, X."
e54970e5-9067-49ba-ab46-3771810fc73e,"Lau, E. H. Y."
e54970e5-9067-49ba-ab46-3771810fc73e,"Wong, J. Y."
e54970e5-9067-49ba-ab46-3771810fc73e,"Leung, K. S. M."
e54970e5-9067-49ba-ab46-3771810fc73e,"Wu, J. T."
e54970e5-9067-49ba-ab46-3771810fc73e,"Cowling, B. J."
e54970e5-9067-49ba-ab46-3771810fc73e,"Leung, G. M."
2c54d5d2-5b04-4699-a5ee-16fc3436866f,"Shen, MZ, Y."
2c54d5d2-5b04-4699-a5ee-16fc3436866f,"Ye, J."
2c54d5d2-5b04-4699-a5ee-16fc3436866f,"Abdullah Al-maskri, A. A."
2c54d5d2-5b04-4699-a5ee-16fc3436866f,"Kang, Y."
2c54d5d2-5b04-4699-a5ee-16fc3436866f,"Zeng, S."
2c54d5d2-5b04-4699-a5ee-16fc3436866f,"Cai, S."
5011c9d4-1858-4eba-9a16-96a4c9837db6,"Zhu, HF, Zdenka"
5011c9d4-1858-4eba-9a16-96a4c9837db6,"PekÃ¡rek, Jan"
5011c9d4-1858-4eba-9a16-96a4c9837db6,"Basova, Evgenia"
5011c9d4-1858-4eba-9a16-96a4c9837db6,"NeuÅ¾il, Pavel"
1816c9ee-0a37-4106-aa7c-7a6a9df7d12e,"Zhang, NW, L."
1816c9ee-0a37-4106-aa7c-7a6a9df7d12e,"Deng, X."
1816c9ee-0a37-4106-aa7c-7a6a9df7d12e,"Liang, R."
1816c9ee-0a37-4106-aa7c-7a6a9df7d12e,"Su, M."
1816c9ee-0a37-4106-aa7c-7a6a9df7d12e,"He, C."
1816c9ee-0a37-4106-aa7c-7a6a9df7d12e,"Hu, L."
1816c9ee-0a37-4106-aa7c-7a6a9df7d12e,"Su, Y."
1816c9ee-0a37-4106-aa7c-7a6a9df7d12e,"Ren, J."
1816c9ee-0a37-4106-aa7c-7a6a9df7d12e,"Yu, F."
1816c9ee-0a37-4106-aa7c-7a6a9df7d12e,"Du, L."
1816c9ee-0a37-4106-aa7c-7a6a9df7d12e,"Jiang, S."
8801a543-e230-4f15-85b2-cb4d309b434a,"Pillaiyar, TM, S."
8801a543-e230-4f15-85b2-cb4d309b434a,"Manickam, M."
1b896503-511b-423b-b184-c8f9076906f2,"Han, QL, Q."
1b896503-511b-423b-b184-c8f9076906f2,"Jin, S."
1b896503-511b-423b-b184-c8f9076906f2,"You, L."
1479eacd-323c-4a0a-b244-f5a559aa936e,"Dignard, CL, J. H."
ceeb69d6-8681-42e6-9445-2c7fe1d8bbf7,"Wan, YS, J."
ceeb69d6-8681-42e6-9445-2c7fe1d8bbf7,"Graham, R."
ceeb69d6-8681-42e6-9445-2c7fe1d8bbf7,"Baric, R. S."
ceeb69d6-8681-42e6-9445-2c7fe1d8bbf7,"Li, F."
f36a0841-682c-41e1-a56d-9aff979a5f2f,"Dong, WX, W."
f36a0841-682c-41e1-a56d-9aff979a5f2f,"Liu, Y."
f36a0841-682c-41e1-a56d-9aff979a5f2f,"Sui, B."
f36a0841-682c-41e1-a56d-9aff979a5f2f,"Zhang, H."
f36a0841-682c-41e1-a56d-9aff979a5f2f,"Liu, L."
f36a0841-682c-41e1-a56d-9aff979a5f2f,"Tan, Y."
f36a0841-682c-41e1-a56d-9aff979a5f2f,"Tong, X."
f36a0841-682c-41e1-a56d-9aff979a5f2f,"Fu, Z. F."
f36a0841-682c-41e1-a56d-9aff979a5f2f,"Yin, P."
f36a0841-682c-41e1-a56d-9aff979a5f2f,"Fang, L."
f36a0841-682c-41e1-a56d-9aff979a5f2f,"Peng, G."
bb9f1869-5815-41ca-ab76-207415fbafbc,"Do, VTJ, J."
bb9f1869-5815-41ca-ab76-207415fbafbc,"Park, J."
bb9f1869-5815-41ca-ab76-207415fbafbc,"Dao, H. T."
bb9f1869-5815-41ca-ab76-207415fbafbc,"Kim, K."
bb9f1869-5815-41ca-ab76-207415fbafbc,"Hahn, T. W."
4ec8dedb-008c-4a0e-91c3-1959035a8dd0,"Jiang, YC, X."
4ec8dedb-008c-4a0e-91c3-1959035a8dd0,"Zhao, X."
4ec8dedb-008c-4a0e-91c3-1959035a8dd0,"Yu, Y."
4ec8dedb-008c-4a0e-91c3-1959035a8dd0,"Gao, M."
4ec8dedb-008c-4a0e-91c3-1959035a8dd0,"Zhou, S."
22353290-fb2d-43b6-b818-df98cc3aca75,"PatiÃ±o-Galindo, JÃF, Ioan"
22353290-fb2d-43b6-b818-df98cc3aca75,"AlQuraishi, Mohammed"
22353290-fb2d-43b6-b818-df98cc3aca75,"Rabadan, Raul"
72a26d65-ec2f-4deb-90da-f2d6959e86af,"EspaÃ±a. Ministerio de, S"
d3066b9f-a48d-464d-a2cd-99aedcb75164,"Calvo, CGL-H, Milagros"
d3066b9f-a48d-464d-a2cd-99aedcb75164,"de Carlos Vicente, Juan Carlos"
d3066b9f-a48d-464d-a2cd-99aedcb75164,"VÃ¡zquez MartÃ­nez, Jose Luis"
04982bf1-3afb-4235-a5f9-0e5d93f77b33,"Zhang, JW, Weili"
04982bf1-3afb-4235-a5f9-0e5d93f77b33,"Zhao, Xin"
04982bf1-3afb-4235-a5f9-0e5d93f77b33,"Zhang, Wei"
1b0aa1eb-9628-4def-a7ba-74824ba234bb,"Zhu, LB, Mingke"
1b0aa1eb-9628-4def-a7ba-74824ba234bb,"Song, Guojian"
1b0aa1eb-9628-4def-a7ba-74824ba234bb,"Yang, Zhiyin"
fb9b29a2-6035-43b0-b312-7f0c37b3ecb6,"Chen, DX, W."
fb9b29a2-6035-43b0-b312-7f0c37b3ecb6,"Lei, Z."
fb9b29a2-6035-43b0-b312-7f0c37b3ecb6,"Huang, Z."
fb9b29a2-6035-43b0-b312-7f0c37b3ecb6,"Liu, J."
fb9b29a2-6035-43b0-b312-7f0c37b3ecb6,"Gao, Z."
fb9b29a2-6035-43b0-b312-7f0c37b3ecb6,"Peng, L."
6abb7be1-87da-42c3-85d1-2788e2180f53,"Li, SY, L."
6abb7be1-87da-42c3-85d1-2788e2180f53,"Dai, G."
6abb7be1-87da-42c3-85d1-2788e2180f53,"Chen, R. A."
6abb7be1-87da-42c3-85d1-2788e2180f53,"Liu, D. X."
6abb7be1-87da-42c3-85d1-2788e2180f53,"Fung, T. S."
02ab391d-1d1f-47ea-966f-fb9f0c76c795,"Zhao, WZ, Z."
02ab391d-1d1f-47ea-966f-fb9f0c76c795,"Xie, X."
02ab391d-1d1f-47ea-966f-fb9f0c76c795,"Yu, Q."
02ab391d-1d1f-47ea-966f-fb9f0c76c795,"Liu, J."
e3fbf61b-b1b3-4106-ae92-7a4f604b1f38,"Li, MX, Ming"
e3fbf61b-b1b3-4106-ae92-7a4f604b1f38,"Zhan, Weiqiang"
e3fbf61b-b1b3-4106-ae92-7a4f604b1f38,"Han, Tao"
e3fbf61b-b1b3-4106-ae92-7a4f604b1f38,"Zhang, Guosheng"
e3fbf61b-b1b3-4106-ae92-7a4f604b1f38,"Lu, Yibin"
c14f5c4c-26bb-4529-a726-f884c375a2d1,"Korean Society of Infectious, DKSoPI, Diseases"
c14f5c4c-26bb-4529-a726-f884c375a2d1,"Korean Society of, Epidemiology"
c14f5c4c-26bb-4529-a726-f884c375a2d1,"Korean Society for Antimicrobial, Therapy"
c14f5c4c-26bb-4529-a726-f884c375a2d1,"Korean Society for Healthcare-associated Infection, Control"
c14f5c4c-26bb-4529-a726-f884c375a2d1,"Prevention,"
c14f5c4c-26bb-4529-a726-f884c375a2d1,"Korea Centers for Disease, Control"
c14f5c4c-26bb-4529-a726-f884c375a2d1,"Prevention,"
0e26faf0-e622-47ba-8268-3c02a9e83f66,"Fan, HHW, L. Q."
0e26faf0-e622-47ba-8268-3c02a9e83f66,"Liu, W. L."
0e26faf0-e622-47ba-8268-3c02a9e83f66,"An, X. P."
0e26faf0-e622-47ba-8268-3c02a9e83f66,"Liu, Z. D."
0e26faf0-e622-47ba-8268-3c02a9e83f66,"He, X. Q."
0e26faf0-e622-47ba-8268-3c02a9e83f66,"Song, L. H."
0e26faf0-e622-47ba-8268-3c02a9e83f66,"Tong, Y. G."
580a5d5c-a9fb-4d4a-9e78-1c0630053525,"OrganizaciÃ³n Panamericana de la, S"
17ad25b0-b830-4056-a82e-9198e3ab24d2,"Pan American Health, O"
ffe0ba1a-ddea-4dea-8ed4-cbdf0ab1aed7,"H. J, SJ, S."
ffe0ba1a-ddea-4dea-8ed4-cbdf0ab1aed7,"V, V."
ffe0ba1a-ddea-4dea-8ed4-cbdf0ab1aed7,"J. S, Y."
ffe0ba1a-ddea-4dea-8ed4-cbdf0ab1aed7,"S. M, H."
ffe0ba1a-ddea-4dea-8ed4-cbdf0ab1aed7,"A, B."
ffe0ba1a-ddea-4dea-8ed4-cbdf0ab1aed7,"C, C."
